seed,alpha,omega,n_particles,train_reps,test_reps,shape_copies,color_copies,blocked_train,reward_rule,n_colors,n_train_colors,n_test_colors,rewarded_shape,n_train,n_first_heldout,flat_train_acc,hier_train_acc,adv_train_acc,flat_first_heldout_acc,hier_first_heldout_acc,adv_first_heldout_acc,flat_heldout_shape0_acc,flat_heldout_shape1_acc,hier_heldout_shape0_acc,hier_heldout_shape1_acc,adv_heldout_shape0_acc,adv_heldout_shape1_acc,flat_train_brier,hier_train_brier,adv_train_brier_reduction,flat_heldout_brier,hier_heldout_brier,adv_heldout_brier_reduction,flat_train_logloss,hier_train_logloss,adv_train_logloss_reduction,flat_heldout_logloss,hier_heldout_logloss,adv_heldout_logloss_reduction,flat_train_shape0_mean_prob,flat_train_shape1_mean_prob,flat_train_shape_contrast,hier_train_shape0_mean_prob,hier_train_shape1_mean_prob,hier_train_shape_contrast,adv_train_shape_contrast,flat_heldout_shape0_mean_prob,flat_heldout_shape1_mean_prob,flat_heldout_shape_contrast,hier_heldout_shape0_mean_prob,hier_heldout_shape1_mean_prob,hier_heldout_shape_contrast,adv_heldout_shape_contrast,flat_train_signed_contrast,hier_train_signed_contrast,adv_train_signed_contrast,flat_heldout_signed_contrast,hier_heldout_signed_contrast,adv_heldout_signed_contrast,flat_n_clusters,hier_nodes_level_0,hier_nodes_level_1,hier_nodes_level_2,hier_nodes_level_3,hier_nodes_level_4,hier_n_levels_used,hier_total_nodes,hier_best_shape_level,hier_best_shape_separation,flat_shape_same_node,flat_shape_diff_node,flat_shape_separation,hier_shape_same_node,hier_shape_diff_node,flat_color_separation,hier_color_separation_at_shape_level,flat_all_heldout_acc,hier_all_heldout_acc,adv_all_heldout_acc,flat_all_heldout_brier,hier_all_heldout_brier,adv_all_heldout_brier_reduction,flat_all_heldout_logloss,hier_all_heldout_logloss,adv_all_heldout_logloss_reduction,flat_all_heldout_shape_contrast,hier_all_heldout_shape_contrast,adv_all_heldout_shape_contrast,hier_nodes_level_5,hier_nodes_level_6
2,0.9691742782386998,0.21210323889609817,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.58125,0.08750000000000002,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24365125165175225,0.2148913957601135,0.028759855891638736,0.25133910535648407,0.22246079946648883,0.028878305889995237,0.6529949244336382,0.5815315137905104,0.07146341064312778,0.6958255094297375,0.6379822977441014,0.05784321168563611,0.041171794061690754,0.31870055334526803,-0.2775287592835773,0.08242895154248835,0.36750723355580756,-0.2850782820133192,-0.007549522729741909,0.5013746152606491,0.4987211838950043,0.002653431365644776,0.4821607121826367,0.5391229070524401,-0.05696219486980347,-0.05961562623544825,0.2775287592835773,0.2850782820133192,0.007549522729741909,-0.002653431365644776,0.05696219486980347,0.05961562623544825,1,6,7,5,2.0,1.0,5,21,3,0.17270531400966194,1.0,1.0,0.0,0.8115942028985508,0.6388888888888888,0.0,-0.17049808429118773,,,,,,,,,,,,,,
3,0.9691742782386998,0.21210323889609817,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.51875,0.5125,-0.006250000000000089,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.23826061371819035,0.2291905019814795,0.00907011173671085,0.2445484828463229,0.2351400901404162,0.00940839270590671,0.6419734962305635,0.6138144645573489,0.02815903167321465,0.6822398220109054,0.6634132816763115,0.018826540334593855,0.042892404572371555,0.3268751022822651,-0.28398269770989354,0.08034149395991455,0.34281826917737523,-0.2624767752174607,0.021505922492432827,0.5027882499147186,0.5139088005856214,-0.011120550670902785,0.47849656269180235,0.5087601402110189,-0.030263577519216545,-0.01914302684831376,0.28398269770989354,0.2624767752174607,-0.021505922492432827,0.011120550670902785,0.030263577519216545,0.01914302684831376,7,7,13,11,5.0,1.0,5,37,1,0.021021831647231703,0.7962025316455696,0.78703125,0.009171281645569684,0.6183708103521426,0.5973489787049109,-0.0016541353383459079,0.01091295769258882,,,,,,,,,,,,,,
4,0.9691742782386998,0.21210323889609817,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.60625,0.11249999999999993,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23700577832538167,0.19971662199772755,0.037289156327654116,0.24307029315849127,0.20536698921959023,0.037703303938901034,0.6268984258579595,0.5470698161863544,0.0798286096716051,0.6792860193145308,0.6035178559355645,0.0757681633789663,0.04121220396370345,0.3271405920894333,-0.28592838812572985,0.08723107941940231,0.3909970891713296,-0.30376600975192725,-0.017837621626197397,0.48971419409641787,0.503707045600388,-0.013992851503970172,0.4473013175522317,0.5416019500229512,-0.09430063247071951,-0.08030778096674934,0.28592838812572985,0.30376600975192725,0.017837621626197397,0.013992851503970172,0.09430063247071951,0.08030778096674934,2,10,12,10,4.0,,4,36,1,0.009327305838933708,0.6147151898734177,0.618125,-0.003409810126582369,0.5413785878902158,0.532051282051282,-0.013430451127819487,-7.681534419967662e-05,,,,,,,,,,,,,,
5,0.9691742782386998,0.21210323889609817,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5,0.006249999999999978,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24683919186442477,0.23642543010718517,0.010413761757239598,0.25119448548553935,0.25351393610192685,-0.0023194506163874973,0.6665399250620595,0.6299327431663434,0.0366071818957161,0.6955364962634527,0.7001802129399503,-0.004643716676497545,0.0372866423437128,0.3142856209982924,-0.27699897865457956,0.07014045666039573,0.3311180858890863,-0.2609776292286906,0.016021349425888953,0.4965542794429299,0.49421709907151845,0.0023371803714114514,0.49091280331715703,0.48422831649793535,0.00668448681922168,0.004347306447810229,0.27699897865457956,0.2609776292286906,-0.016021349425888953,-0.0023371803714114514,-0.00668448681922168,-0.004347306447810229,2,6,8,8,2.0,1.0,5,25,2,0.08197337027630269,0.9875,0.9875,0.0,0.6826291079812207,0.600655737704918,0.0,-0.011979095771947557,,,,,,,,,,,,,,
0,0.975341002514404,0.12187898712759933,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5125,0.575,0.0625,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24042283754944838,0.21233995893870183,0.028082878610746542,0.2439602187233386,0.21185613321932395,0.03210408550401464,0.6520329715202496,0.5700386797020573,0.08199429181819229,0.6810662262714029,0.6165956127860782,0.06447061348532468,0.6765073995414633,0.9673952338547991,-0.29088783431333576,0.6310083210833419,0.933597681648278,-0.3025893605649361,-0.01170152625160037,0.49112453974419956,0.503326195186633,-0.012201655442433457,0.4749007664356872,0.5552235656743993,-0.08032279923871216,-0.0681211437962787,0.29088783431333576,0.3025893605649361,0.01170152625160037,0.012201655442433457,0.08032279923871216,0.0681211437962787,4,7,11,10,4.0,1.0,5,33,3,0.20048309178743962,0.5140822784810126,0.49875,0.015332278481012596,0.8115942028985508,0.6111111111111112,0.0047227443609022535,0.008064516129032251,,,,,,,,,,,,,,
1,0.975341002514404,0.12187898712759933,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.51875,0.51875,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.23765446022981945,0.2271242519765495,0.010530208253269946,0.24514661959884376,0.23951149571820643,0.005635123880637333,0.6333796603206533,0.6030931538580293,0.030286506462623985,0.6834340443909802,0.6721649649426549,0.011269079448325336,0.9653398362742287,0.6739017427523628,0.2914380935218659,0.9286806542687763,0.6550529204654472,0.27362773380332917,-0.017810359718536728,0.5166456798883212,0.5065637694270211,0.010081910461300136,0.5097540901099035,0.4884982538724062,0.021255836237497272,0.011173925776197136,0.2914380935218659,0.27362773380332917,-0.017810359718536728,0.010081910461300136,0.021255836237497272,0.011173925776197136,2,5,7,5,4.0,1.0,5,22,3,0.638095238095238,0.975,0.9753125,-0.00031250000000004885,0.638095238095238,0.0,0.0013157894736842701,0.27462219906201146,,,,,,,,,,,,,,
2,0.975341002514404,0.12187898712759933,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.55625,0.05625000000000002,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23938959519581945,0.20602643244753835,0.033363162748281106,0.24487034731171547,0.20684734112781367,0.03802300618390181,0.6377677978669858,0.553738900323393,0.08402889754359277,0.6828867019332048,0.6065550608155106,0.0763316411176942,0.035037217727671,0.3239673687127683,-0.28893015098509733,0.07985918191928815,0.3768898281494034,-0.29703064623011527,-0.008100495245017936,0.4935265451430873,0.5038758354809174,-0.010349290337830108,0.44370556014883356,0.5344921287971098,-0.09078656864827628,-0.08043727831044617,0.28893015098509733,0.29703064623011527,0.008100495245017936,0.010349290337830108,0.09078656864827628,0.08043727831044617,2,6,17,18,6.0,2.0,5,49,3,0.04873336195792183,0.9634493670886076,0.9625,0.0009493670886076,0.3722627737226277,0.3235294117647059,-0.000535714285714306,0.07135278514588861,,,,,,,,,,,,,,
3,0.975341002514404,0.12187898712759933,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.53125,0.51875,-0.012499999999999956,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23600626719919987,0.2220205589363294,0.013985708262870461,0.2356151682904731,0.23149374855234475,0.004121419738128351,0.6378943943258926,0.5924143314384728,0.04548006288741979,0.6643596864310161,0.656114432672201,0.008245253758815019,0.0340461481459842,0.33023818063656457,-0.29619203249058035,0.08044467942573102,0.35298606278908584,-0.2725413833633548,0.02365064912722553,0.49075972383841937,0.5201021693976553,-0.02934244555923593,0.48168952812339616,0.5194552904763828,-0.037765762352986676,-0.008423316793750746,0.29619203249058035,0.2725413833633548,-0.02365064912722553,0.02934244555923593,0.037765762352986676,0.008423316793750746,6,4,7,11,5.0,1.0,5,28,1,0.02435909904105449,0.7808544303797469,0.75734375,0.023510680379746907,0.6189706278631096,0.5946115288220551,-0.002927631578947376,-0.0009861932938856066,,,,,,,,,,,,,,
4,0.975341002514404,0.12187898712759933,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.55,0.05625000000000002,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24224724315233734,0.22010261598390907,0.02214462716842827,0.2498715161398954,0.22391242659683103,0.025959089543064362,0.6449344819808067,0.5925422667177497,0.05239221526305704,0.6928902972991366,0.6409211620195511,0.05196913527958558,0.03479125236994417,0.3195908634988275,-0.2847996111288833,0.076920857271539,0.35764961070777285,-0.2807287534362338,0.004070857692649477,0.49838657280471593,0.4986740970083885,-0.00028752420367256226,0.47172686477988596,0.5253544549970165,-0.05362759021713054,-0.053340066013457976,0.2847996111288833,0.2807287534362338,-0.004070857692649477,0.00028752420367256226,0.05362759021713054,0.053340066013457976,1,7,9,9,4.0,2.0,5,31,3,0.2983870967741935,1.0,1.0,0.0,0.5483870967741935,0.25,0.0,-0.1517857142857143,,,,,,,,,,,,,,
5,0.975341002514404,0.12187898712759933,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5125,0.51875,0.006250000000000089,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.24242251699364767,0.21876151081923728,0.023661006174410387,0.24622483310581197,0.23056198221798477,0.015662850887827207,0.6533292280216847,0.5795366370263574,0.07379259099532731,0.6855957079932438,0.6542394179145443,0.031356290078699445,0.03136799430065933,0.32043542053337776,-0.2890674262327184,0.06743001972429138,0.35566044640933414,-0.28823042668504273,0.0008369995476756875,0.4903513834566565,0.4980027038217728,-0.0076513203651162875,0.47493531177990234,0.5147833960750909,-0.0398480842951886,-0.032196763930072314,0.2890674262327184,0.28823042668504273,-0.0008369995476756875,0.0076513203651162875,0.0398480842951886,0.032196763930072314,3,6,7,6,1.0,1.0,5,21,0,0.0,0.975,0.97515625,-0.00015624999999996891,0.9875,0.9875,-8.928571428579168e-05,0.0,,,,,,,,,,,,,,
0,0.508104322675581,0.4855620916833573,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.2511179269014404,0.23897496767146947,0.01214295922997094,0.24962331190298248,0.24546244534949335,0.004160866553489129,0.694778909468126,0.6494816137107152,0.045297295757410816,0.6923937865723087,0.6840689901702004,0.008324796402108259,0.6904406084357959,0.9556229526630347,-0.26518234422723874,0.6709173621070236,0.9202633975207511,-0.24934603541372757,0.01583630881351117,0.49920985998595924,0.4999974821188552,-0.0007876221328959598,0.49601694418331727,0.5052769524163157,-0.009260008232998385,-0.008472386100102425,0.26518234422723874,0.24934603541372757,-0.01583630881351117,0.0007876221328959598,0.009260008232998385,0.008472386100102425,1,3,3,5,4.0,,4,15,3,0.7272727272727273,1.0,1.0,0.0,0.8181818181818182,0.09090909090909091,0.0,0.01937046004842613,,,,,,,,,,,,,,
1,0.508104322675581,0.4855620916833573,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.5,0.50625,0.006249999999999978,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,-0.5,0.24638574983688583,0.24484695369984993,0.0015387961370358916,0.24883773713993246,0.24402648596652543,0.004811251173407027,0.6686952456175197,0.665660607971724,0.0030346376457957014,0.6908221684816929,0.6811868624700044,0.009635306011688494,0.954714403466044,0.6839264262059906,0.2707879772600533,0.9225417990898663,0.678863683100961,0.24367811598890532,-0.027109861271148006,0.5047170114610282,0.5023287819643729,0.002388229496655292,0.5224480471246904,0.5098981589247839,0.012549888199906545,0.010161658703251253,0.2707879772600533,0.24367811598890532,-0.027109861271148006,0.002388229496655292,0.012549888199906545,0.010161658703251253,2,3,2,4,3.0,1.0,5,13,1,0.004305468258956724,0.9634493670886076,0.9625,0.0009493670886076,0.98763880159229,0.9833333333333333,-0.000535714285714306,0.00043566998729882567,,,,,,,,,,,,,,
2,0.508104322675581,0.4855620916833573,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5,0.006249999999999978,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.24954558625159545,0.23888233655669816,0.010663249694897292,0.24948913870340275,0.2415839619761337,0.007905176727269064,0.6827764866309931,0.6471288843927122,0.035647602238280895,0.692125458846165,0.6763091589910157,0.01581629985514932,0.044719319096470124,0.3117251909959825,-0.26700587189951236,0.0799306377033205,0.3291234488898233,-0.24919281118650283,0.017813060713009532,0.5032183807726509,0.5042761258345961,-0.0010577450619452256,0.4946008700626692,0.5116824236634938,-0.01708155360082464,-0.016023808538879414,0.26700587189951236,0.24919281118650283,-0.017813060713009532,0.0010577450619452256,0.01708155360082464,0.016023808538879414,2,2,5,6,3.0,2.0,5,18,1,0.03734035838624172,0.9875,0.9875,0.0,0.6844609973101593,0.6471206389239176,0.0,0.0008285984848483974,,,,,,,,,,,,,,
3,0.508104322675581,0.4855620916833573,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.55,0.05625000000000002,0.5,0.75,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.24902687229832407,0.2251382722359247,0.023888600062399373,0.24848296829313232,0.2371655781390753,0.011317390154057028,0.6782585770423136,0.6114744816400144,0.06678409540229924,0.6901127671342782,0.6674577597982747,0.022655007336003452,0.045681120322910926,0.31225965781269643,-0.2665785374897855,0.08090033736388191,0.35114504358630116,-0.27024470622241925,-0.0036661687326337566,0.5039625427516469,0.507064278164913,-0.0031017354132660824,0.4988616308861714,0.525171160023671,-0.02630952913749962,-0.02320779372423354,0.2665785374897855,0.27024470622241925,0.0036661687326337566,0.0031017354132660824,0.02630952913749962,0.02320779372423354,3,3,5,5,3.0,1.0,5,17,0,0.026481408227848058,0.9751582278481012,0.975,0.00015822784810126667,0.8310126582278481,0.80453125,-8.928571428579168e-05,8.458646616538168e-05,,,,,,,,,,,,,,
4,0.508104322675581,0.4855620916833573,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.50625,0.012499999999999956,1.0,0.5,-0.5,1.0,1.0,1.0,0.0,0.0,-1.0,0.2468508948596167,0.23265227574983918,0.014198619109777516,0.24551300371836673,0.2460472337396647,-0.00053423002129796,0.6684993897962479,0.6281271115568418,0.040372278239406145,0.6841722067491272,0.6852408314665823,-0.0010686247174551688,0.050282834230350924,0.31493851169029774,-0.26465567745994684,0.08396475041446134,0.33814950437437785,-0.2541847539599165,0.010470923500030316,0.49244904031608827,0.5014971741106302,-0.009048133794541946,0.4915221894817712,0.49950053248082676,-0.007978342999055588,0.0010697907954863584,0.26465567745994684,0.2541847539599165,-0.010470923500030316,0.009048133794541946,0.007978342999055588,-0.0010697907954863584,1,5,11,11,6.0,3.0,5,36,3,0.35135135135135137,1.0,1.0,0.0,0.35135135135135137,0.0,0.0,-0.10714285714285715,,,,,,,,,,,,,,
5,0.508104322675581,0.4855620916833573,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.51875,0.018750000000000044,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24756009719698188,0.22814157859602752,0.019418518600954365,0.24951655880184526,0.23892879241013662,0.010587766391708636,0.670829989928218,0.6176990053870843,0.05313098454113363,0.6921802900829064,0.6710010014406589,0.021179288642247496,0.04173395807141168,0.3140529325921789,-0.27231897452076725,0.0825586913064981,0.3455863210065442,-0.2630276297000461,0.009291344820721137,0.4992156875036875,0.5001858135256594,-0.0009701260219718844,0.489235461844515,0.5116305654101069,-0.02239510356559188,-0.021424977543619994,0.27231897452076725,0.2630276297000461,-0.009291344820721137,0.0009701260219718844,0.02239510356559188,0.021424977543619994,1,3,5,5,3.0,1.0,5,17,2,0.2677206242183677,1.0,1.0,0.0,0.5280979827089337,0.26037735849056604,0.0,0.04878125989237103,,,,,,,,,,,,,,
0,0.6481382164851501,0.1485281653371243,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.5375,0.03749999999999998,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24804504313294493,0.22275572432661508,0.02528931880632984,0.25030371305520993,0.23643922769175685,0.013864485363453083,0.6782735349888586,0.5950212336392953,0.0832523013495633,0.6937546839365517,0.66601132673202,0.027743357204531693,0.6879216158613961,0.9709814700030869,-0.28305985414169077,0.649250566587574,0.9315963212427393,-0.2823457546551653,0.0007140994865254546,0.5002405684141005,0.499698961635536,0.0005416067785644629,0.48183977870502387,0.5094595695382504,-0.027619790833226576,-0.02816139761179104,0.28305985414169077,0.2823457546551653,-0.0007140994865254546,-0.0005416067785644629,0.027619790833226576,0.02816139761179104,1,4,5,7,5.0,2.0,5,23,2,0.03378103378103381,1.0,1.0,0.0,0.4981684981684982,0.46438746438746437,0.0,-0.020729380829955513,,,,,,,,,,,,,,
1,0.6481382164851501,0.1485281653371243,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.5125,0.51875,0.006250000000000089,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.24568123842116782,0.23589806249810782,0.009783175923059995,0.2473736659402181,0.2367975461361144,0.010576119804103695,0.66279156821521,0.6316745088439468,0.03111705937126319,0.6878940619175994,0.6667342563786146,0.021159805538984777,0.9702131267770422,0.6842081206113312,0.286005006165711,0.9261375012505416,0.6669090683804764,0.25922843287006525,-0.026776573295645756,0.503857366893272,0.49856256133612126,0.005294805557150728,0.5106520774325118,0.48385753903914197,0.02679453839336987,0.021499732836219143,0.286005006165711,0.25922843287006525,-0.026776573295645756,0.005294805557150728,0.02679453839336987,0.021499732836219143,4,4,9,6,2.0,1.0,6,23,1,0.018668550581044885,0.9030063291139241,0.9028125,0.0001938291139240711,0.8935498421290031,0.8748812915479582,-0.0018092105263157743,-0.002260322264972081,,,,,,,,,,,,,1.0,
2,0.6481382164851501,0.1485281653371243,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.53125,0.03749999999999998,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24396292298003597,0.21907094542291433,0.024891977557121636,0.24096798395766833,0.22596669166596017,0.015001292291708157,0.6556903948032732,0.5821567118843719,0.07353368291890128,0.6750809303688117,0.6450122480270166,0.03006868234179505,0.031264719964504264,0.31777708284933215,-0.2865123628848279,0.06294034073483704,0.35511265464225217,-0.29217231390741516,-0.005659951022587262,0.4906864990709633,0.508923136957721,-0.018236637886757667,0.46287770734584116,0.5124911109703187,-0.04961340362447758,-0.031376765737719914,0.2865123628848279,0.29217231390741516,0.005659951022587262,0.018236637886757667,0.04961340362447758,0.031376765737719914,1,4,12,8,8.0,2.0,5,34,0,0.00031645569620253333,1.0,1.0,0.0,0.9753164556962025,0.975,0.0,-0.00017857142857147235,,,,,,,,,,,,,,
3,0.6481382164851501,0.1485281653371243,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5125,0.018749999999999933,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.251111754205699,0.2342962126797578,0.01681554152594117,0.24932618217110064,0.23665061676679222,0.01267556540430842,0.684624139406705,0.622244740887224,0.06237939851948093,0.6917994192084271,0.6664411951322476,0.025358224076179492,0.027892415054643082,0.30805370976123725,-0.2801612947065942,0.06233893554285228,0.33311783831493613,-0.27077890277208383,0.009382391934510348,0.5010233280444962,0.5023899748764894,-0.001366646831993168,0.4857875540698279,0.5128667222778122,-0.027079168207984283,-0.025712521375991115,0.2801612947065942,0.27077890277208383,-0.009382391934510348,0.001366646831993168,0.027079168207984283,0.025712521375991115,1,2,5,4,2.0,,4,13,2,0.05334601966381225,1.0,1.0,0.0,0.9866793529971456,0.9333333333333333,0.0,-0.000856248646733504,,,,,,,,,,,,,,
4,0.6481382164851501,0.1485281653371243,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.50625,0.50625,0.0,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24296622810100224,0.23169155689057916,0.011274671210423082,0.24229945796997918,0.23673743680630507,0.005562021163674102,0.653028236505138,0.6141151557916213,0.03891308071351662,0.6777422668720848,0.6666045548608371,0.011137712011247691,0.03064930310296936,0.31913860958732165,-0.2884893064843523,0.06378258489517927,0.3362389712520722,-0.27245638635689295,0.016032920127459327,0.4860777307580675,0.5017054007593674,-0.015627670001299943,0.4777725606941926,0.504856418205958,-0.02708385751176534,-0.011456187510465399,0.2884893064843523,0.27245638635689295,-0.016032920127459327,0.015627670001299943,0.02708385751176534,0.011456187510465399,1,3,6,4,3.0,1.0,5,17,3,0.8181818181818182,1.0,1.0,0.0,0.8181818181818182,0.0,0.0,-0.19999999999999996,,,,,,,,,,,,,,
5,0.6481382164851501,0.1485281653371243,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.5125,0.012499999999999956,0.25,0.75,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.2497556682574323,0.2389084364611011,0.010847231796331208,0.2510422098632281,0.24788634141576593,0.0031558684474621845,0.6798794574168155,0.6351312451858625,0.044748212230953044,0.6952316490985139,0.6889196744944583,0.006311974604055526,0.02646210767825454,0.30999635951487126,-0.28353425183661674,0.05388018833292783,0.3263825052015674,-0.27250231686863957,0.011031934967977164,0.4989927607418958,0.4969211051786256,0.002071655563270214,0.49423110094650435,0.4985270403358552,-0.004295939389350856,-0.0063675949526210696,0.28353425183661674,0.27250231686863957,-0.011031934967977164,-0.002071655563270214,0.004295939389350856,0.0063675949526210696,1,4,6,6,4.0,2.0,5,22,3,0.47619047619047616,1.0,1.0,0.0,0.47619047619047616,0.0,0.0,-0.38461538461538464,,,,,,,,,,,,,,
0,0.797973863144362,0.37030118287223734,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.5625,0.0625,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24654260698570943,0.19379086679380614,0.05275174019190329,0.24720625360437112,0.21650715944902743,0.030699094155343692,0.6705544102110864,0.5288213431759112,0.1417330670351752,0.6875591340113726,0.6260438264234301,0.061515307587942436,0.6845575913407241,0.9563983145721329,-0.27184072323140873,0.6026091571770152,0.9140898953813096,-0.31148073820429434,-0.03964001497288561,0.4989967557132801,0.5046313228519815,-0.0056345671387014185,0.4713253103401275,0.5408181003386524,-0.06949278999852493,-0.06385822285982351,0.27184072323140873,0.31148073820429434,0.03964001497288561,0.0056345671387014185,0.06949278999852493,0.06385822285982351,2,5,7,8,4.0,1.0,5,25,3,0.3626373626373626,0.9875,0.9875,0.0,0.5054945054945055,0.14285714285714285,0.0,0.051724137931034475,,,,,,,,,,,,,,
1,0.797973863144362,0.37030118287223734,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.51875,0.5125,-0.006250000000000089,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24457455101525247,0.2352232039833452,0.009351347031907264,0.24613322725698478,0.2409890292205922,0.005144198036392572,0.6655335167432145,0.6358090003146483,0.029724516428566217,0.6854123043331443,0.6751200737605076,0.010292230572636618,0.9519699175955318,0.6811978239461648,0.27077209364936705,0.9178849702740098,0.6637529924937225,0.2541319777802873,-0.016640115869079763,0.5107400617980044,0.5028350578209495,0.007905003977054847,0.5156283495614937,0.49735066922068777,0.018277680340805957,0.01037267636375111,0.27077209364936705,0.2541319777802873,-0.016640115869079763,0.007905003977054847,0.018277680340805957,0.01037267636375111,3,2,4,4,3.0,2.0,5,15,2,0.13734645110051397,0.9033227848101266,0.904375,-0.0010522151898734178,0.3961937716262976,0.25884732052578363,0.0008552631578946368,-0.009927383031528625,,,,,,,,,,,,,,
2,0.797973863144362,0.37030118287223734,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5125,0.018749999999999933,0.75,0.75,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.2495268926070422,0.23475826592001484,0.014768626687027359,0.24940996308605357,0.2440478536289262,0.0053621094571273675,0.6779241448302479,0.6308038293001419,0.04712031553010598,0.6919671373545162,0.6812400771432533,0.010727060211262907,0.046025181529033066,0.31158577668128384,-0.2655605951522508,0.08174005355880509,0.336130912833438,-0.2543908592746329,0.011169735877617881,0.5005069006150624,0.5017136219784265,-0.0012067213633640828,0.500665551853885,0.5127389991671664,-0.012073447313281416,-0.010866725949917333,0.2655605951522508,0.2543908592746329,-0.011169735877617881,0.0012067213633640828,0.012073447313281416,0.010866725949917333,1,4,4,3,2.0,1.0,5,14,0,0.0,1.0,1.0,0.0,0.9875,0.9875,0.0,0.0,,,,,,,,,,,,,,
3,0.797973863144362,0.37030118287223734,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.55,0.050000000000000044,0.75,0.75,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.238560743677558,0.22999659972286865,0.008564143954689352,0.24283093333990985,0.23846004146252206,0.004370891877387789,0.6428715142545947,0.6237833712830538,0.019088142971540822,0.6788067652330269,0.6700462606962839,0.00876050453674293,0.04863128786807061,0.32608229601046207,-0.27745100814239143,0.07589023198266982,0.34455094676409714,-0.26866071478142733,0.008790293360964097,0.49593282838660696,0.5104329804492771,-0.014500152062670135,0.5002934329429195,0.5239923901102583,-0.02369895716733883,-0.009198805104668695,0.27745100814239143,0.26866071478142733,-0.008790293360964097,0.014500152062670135,0.02369895716733883,0.009198805104668695,4,4,4,4,3.0,1.0,5,16,1,0.263907593580053,0.5686708860759494,0.57,-0.0013291139240505512,0.8246656760772659,0.5607580824972129,-0.0055263157894736015,-0.007844075588544275,,,,,,,,,,,,,,
