seed,rewarded_shape,n_train,n_first_heldout,flat_train_acc,hier_train_acc,adv_train_acc,flat_first_heldout_acc,hier_first_heldout_acc,adv_first_heldout_acc,flat_heldout_shape0_acc,flat_heldout_shape1_acc,hier_heldout_shape0_acc,hier_heldout_shape1_acc,adv_heldout_shape0_acc,adv_heldout_shape1_acc,flat_train_brier,hier_train_brier,adv_train_brier_reduction,flat_heldout_brier,hier_heldout_brier,adv_heldout_brier_reduction,flat_train_logloss,hier_train_logloss,adv_train_logloss_reduction,flat_heldout_logloss,hier_heldout_logloss,adv_heldout_logloss_reduction,flat_train_shape0_mean_prob,flat_train_shape1_mean_prob,flat_train_shape_contrast,hier_train_shape0_mean_prob,hier_train_shape1_mean_prob,hier_train_shape_contrast,adv_train_shape_contrast,flat_heldout_shape0_mean_prob,flat_heldout_shape1_mean_prob,flat_heldout_shape_contrast,hier_heldout_shape0_mean_prob,hier_heldout_shape1_mean_prob,hier_heldout_shape_contrast,adv_heldout_shape_contrast,flat_train_signed_contrast,hier_train_signed_contrast,adv_train_signed_contrast,flat_heldout_signed_contrast,hier_heldout_signed_contrast,adv_heldout_signed_contrast,flat_n_clusters,hier_nodes_by_level,hier_best_shape_level,hier_best_shape_separation,flat_shape_same_node,flat_shape_diff_node,flat_shape_separation,hier_shape_same_node,hier_shape_diff_node,flat_color_separation,hier_color_separation_at_shape_level
165,0,80,4,0.5,0.5375,0.03749999999999998,0.75,0.75,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.2479877992592215,0.21767817398180855,0.030309625277412933,0.24908110730583108,0.23637834133002023,0.012702765975810854,0.665646858019398,0.5761052878099506,0.08954157020944742,0.6913094907181561,0.6658866821403462,0.025422808577809874,0.3139962188904085,0.033242824514650576,0.28075339437575797,0.3577556416719263,0.061640027258729045,0.2961156144131973,0.015362220037439311,0.5049285950789394,0.5030387097756912,0.0018898853032481844,0.5210258295043607,0.4932011879583516,0.02782464154600911,0.025934756242760926,0.28075339437575797,0.2961156144131973,0.015362220037439311,0.0018898853032481844,0.02782464154600911,0.025934756242760926,1,"{'level_0': 3, 'level_1': 4, 'level_2': 4, 'level_3': 1, 'level_4': 1}",2,0.42789968652037613,1.0,1.0,0.0,0.9051724137931034,0.4772727272727273,0.0,-0.04900181488203259
166,0,80,4,0.5,0.5125,0.012499999999999956,0.75,0.75,0.0,0.5,1.0,1.0,0.5,0.5,-0.5,0.2489264854253857,0.22878727196185142,0.020139213463534283,0.2453239931582493,0.23909676086213288,0.006227232296116408,0.6638848460375156,0.602680026417562,0.06120481961995361,0.6837942792731155,0.6713318261420957,0.01246245313101979,0.31208658505696746,0.032294229624221446,0.279792355432746,0.3409928166446097,0.06309640590019315,0.2778964107444165,-0.0018959446883294873,0.5022139602103668,0.4927636014520863,0.009450358758280486,0.5179914690505174,0.4957720364763302,0.02221943257418718,0.012769073815906695,0.279792355432746,0.2778964107444165,-0.0018959446883294873,0.009450358758280486,0.02221943257418718,0.012769073815906695,1,"{'level_0': 2, 'level_1': 2, 'level_2': 2, 'level_3': 1}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
167,0,80,4,0.5,0.55,0.050000000000000044,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.24628392141833472,0.20822767612738632,0.03805624529094839,0.2485879417553646,0.2306768801143848,0.017911061640979803,0.6539271849042747,0.5533304365684766,0.10059674833579813,0.6903227668143309,0.6544684640736177,0.03585430274071322,0.9661164390985002,0.6843387694208356,0.2817776696776646,0.9302638867005133,0.6288270792987036,0.30143680740180967,0.01965913772414507,0.496059969770136,0.49316234171842616,0.002897628051709844,0.5135564757707427,0.47396168844818193,0.039594787322560776,0.03669715927085093,0.2817776696776646,0.30143680740180967,0.01965913772414507,0.002897628051709844,0.039594787322560776,0.03669715927085093,1,"{'level_0': 3, 'level_1': 5, 'level_2': 7, 'level_3': 2}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
168,0,80,4,0.5,0.525,0.025000000000000022,0.5,0.75,0.25,0.5,0.5,0.5,1.0,0.0,0.5,0.24488013660457364,0.21911341843510498,0.025766718169468655,0.25003204011648217,0.23839433493673023,0.011637705179751934,0.6590857740362746,0.5830943002539377,0.07599147378233684,0.6932116554507586,0.6699217779573423,0.023289877493416267,0.9658216165080136,0.681640478140395,0.2841811383676186,0.9324186661773102,0.6443562958906451,0.28806237028666504,0.003881231919046435,0.49712575809394016,0.4971139285416413,1.1829552298836532e-05,0.504643810988783,0.4808527814172394,0.023791029571543554,0.023779200019244717,0.2841811383676186,0.28806237028666504,0.003881231919046435,1.1829552298836532e-05,0.023791029571543554,0.023779200019244717,1,"{'level_0': 2, 'level_1': 3, 'level_2': 2, 'level_3': 1}",1,0.012369105348232545,1.0,1.0,0.0,0.9753320683111955,0.9629629629629629,0.0,0.006277429538590673
169,0,80,4,0.4875,0.575,0.08749999999999997,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.25006503213850556,0.21255797692685485,0.03750705521165071,0.2464086727630346,0.21822001037109012,0.02818866239194448,0.6762208382210968,0.5715639077258698,0.10465693049522695,0.685963692408933,0.6294843731968156,0.05647931921211735,0.3112557977340058,0.03353395081609974,0.2777218469179061,0.36677817549503827,0.06397043084091544,0.30280774465412286,0.025085897736216778,0.502253476292871,0.49497867665996587,0.007274799632905116,0.5391142276978738,0.4732875696249551,0.06582665807291865,0.05855185844001354,0.2777218469179061,0.30280774465412286,0.025085897736216778,0.007274799632905116,0.06582665807291865,0.05855185844001354,1,"{'level_0': 2, 'level_1': 5, 'level_2': 3, 'level_3': 1}",2,0.07661342682768468,1.0,1.0,0.0,0.8609271523178808,0.7843137254901961,0.0,-0.042394468704512356
170,0,80,4,0.4875,0.525,0.03750000000000003,0.25,1.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.24847565307568517,0.22702403641752475,0.021451616658160422,0.25320384297385345,0.23068162875682918,0.022522214217024272,0.6877077979035651,0.6026193924992141,0.08508840540435092,0.6995563797964814,0.6544687132331259,0.0450876665633555,0.313028037581781,0.033966621901672024,0.27906141568010895,0.34413171396867276,0.06293715584075134,0.28119455812792143,0.002133142447812486,0.5035503981274401,0.5098235885754462,-0.006273190448006116,0.522768417898844,0.4830801824730946,0.039688235425749396,0.04596142587375551,0.27906141568010895,0.28119455812792143,0.002133142447812486,-0.006273190448006116,0.039688235425749396,0.04596142587375551,1,"{'level_0': 2, 'level_1': 3, 'level_2': 9, 'level_3': 6, 'level_4': 1}",1,0.031070120355834674,1.0,1.0,0.0,0.6079931972789115,0.5769230769230769,0.0,-0.026190205965486935
171,0,80,4,0.4875,0.5125,0.024999999999999967,0.25,1.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.2513908226050606,0.22740201422340284,0.02398880838165779,0.2523450264396927,0.23618557202483448,0.01615945441485822,0.6914111718636173,0.6057517395354062,0.08565943232821116,0.6978375344466561,0.6655052938425603,0.032332240604095785,0.30968338699277204,0.033263748850670884,0.27641963814210113,0.34485894190693295,0.06693539094069074,0.2779235509662422,0.0015039128241410848,0.5007079935704163,0.5053400041237934,-0.004632010553377142,0.5111526782029568,0.4830269021593831,0.028125776043573747,0.03275778659695089,0.27641963814210113,0.2779235509662422,0.0015039128241410848,-0.004632010553377142,0.028125776043573747,0.03275778659695089,1,"{'level_0': 3, 'level_1': 5, 'level_2': 3, 'level_3': 3}",2,0.08687040181097905,1.0,1.0,0.0,0.8763440860215054,0.7894736842105263,0.0,-0.005156493584362654
172,0,80,4,0.5,0.5375,0.03749999999999998,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24690836559695484,0.22548020849040423,0.021428157106550605,0.24967006492378369,0.23967628266278007,0.009993782261003614,0.6652471968876513,0.5953865296271267,0.06986066726052464,0.6924872847117167,0.6724930034743584,0.019994281237358358,0.9675980052494367,0.6850770293019902,0.2825209759474465,0.9403821577924123,0.6539084989250569,0.28647365886735543,0.003952682919908912,0.5017551093130721,0.5010817833658239,0.0006733259472482267,0.5134448754150498,0.49247881080445466,0.020966064610595136,0.02029273866334691,0.2825209759474465,0.28647365886735543,0.003952682919908912,0.0006733259472482267,0.020966064610595136,0.02029273866334691,1,"{'level_0': 2, 'level_1': 4, 'level_2': 6, 'level_3': 3, 'level_4': 2}",3,0.5,1.0,1.0,0.0,0.5,0.0,0.0,-0.3333333333333333
173,0,80,4,0.4875,0.5375,0.04999999999999999,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.25609423833941464,0.22133236140662324,0.0347618769327914,0.2503160872089847,0.23597796397619492,0.014338123232789768,0.7348314003911017,0.5882583050783502,0.14657309531275153,0.6937795631790407,0.6650932222136694,0.02868634096537126,0.30368769985342914,0.032620815054184946,0.2710668847992442,0.35375399853443623,0.06800270999060867,0.2857512885438276,0.014684403744583407,0.49764114034215234,0.4982425210471042,-0.0006013807049518594,0.515726345347876,0.4872328192629873,0.0284935260848887,0.029094906789840558,0.2710668847992442,0.2857512885438276,0.014684403744583407,-0.0006013807049518594,0.0284935260848887,0.029094906789840558,1,"{'level_0': 5, 'level_1': 6, 'level_2': 5, 'level_3': 2, 'level_4': 1, 'level_5': 1}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
174,0,80,4,0.5,0.5375,0.03749999999999998,0.75,0.75,0.0,0.5,1.0,1.0,0.5,0.5,-0.5,0.2506429628794286,0.21931165707060246,0.03133130580882615,0.24566221462127866,0.23627750909497033,0.009384705526308323,0.6918432639784957,0.5780401593482644,0.11380310463023136,0.6844708929783965,0.665680830228315,0.018790062750081438,0.9665779925273268,0.6895153570457188,0.27706263548160803,0.9341340292782776,0.6458852054647066,0.288248823813571,0.011186188331962943,0.5011845357801821,0.4924256398682311,0.008758895911950948,0.5214788284762546,0.49335645321152616,0.02812237526472844,0.01936347935277749,0.27706263548160803,0.288248823813571,0.011186188331962943,0.008758895911950948,0.02812237526472844,0.01936347935277749,1,"{'level_0': 4, 'level_1': 5, 'level_2': 9, 'level_3': 2, 'level_4': 1}",3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.6
175,0,80,4,0.5,0.5375,0.03749999999999998,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.25047798216143885,0.2151054458942899,0.03537253626714895,0.2505091586731363,0.230012444524704,0.020496714148432266,0.6795254237374213,0.568093203305466,0.11143222043195533,0.6941656687506238,0.653139289965123,0.04102637878550075,0.9639357662683186,0.6893754953209431,0.27456027094737545,0.9384385526226534,0.6393122673677192,0.29912628525493423,0.02456601430755878,0.49524253803282603,0.4962174195633089,-0.0009748815304828629,0.5190155296665384,0.47807095702447744,0.04094457264206097,0.041919454172543835,0.27456027094737545,0.29912628525493423,0.02456601430755878,-0.0009748815304828629,0.04094457264206097,0.041919454172543835,1,"{'level_0': 3, 'level_1': 4, 'level_2': 2, 'level_3': 3}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
176,0,80,4,0.5,0.5125,0.012499999999999956,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.2498224975409284,0.2224102672048557,0.02741223033607268,0.2518819292818173,0.23076547223360575,0.02111645704821155,0.6710239613608875,0.5925686532457418,0.07845530811514567,0.6969113708648154,0.654628281367111,0.04228308949770432,0.9654989869223727,0.6888011439408172,0.27669784298155553,0.9345542692470747,0.6485968996906023,0.28595736955647244,0.00925952657491691,0.5069018685747699,0.5104680720632531,-0.003566203488483133,0.5301533976514422,0.4905536923521582,0.03959970529928403,0.04316590878776716,0.27669784298155553,0.28595736955647244,0.00925952657491691,-0.003566203488483133,0.03959970529928403,0.04316590878776716,2,"{'level_0': 5, 'level_1': 11, 'level_2': 8, 'level_3': 3}",2,0.11308203991130827,0.8205128205128205,0.815,0.005512820512820538,0.6585365853658537,0.5454545454545454,0.011349206349206331,-0.1339285714285714
177,0,80,4,0.5,0.525,0.025000000000000022,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.25254808875560497,0.2328729345823663,0.019675154173238674,0.2541417396683755,0.23708464649738017,0.017057093170995324,0.6859036200032527,0.6167957965696503,0.06910782343360233,0.7014310854145419,0.667306360987831,0.034124724426710884,0.9663603137432648,0.6924498530645771,0.27391046067868774,0.9369229944716956,0.6641735201676088,0.2727494743040868,-0.0011609863746009363,0.4943440277813569,0.502576048683584,-0.008232020902227077,0.5073336067220511,0.4810759911930472,0.026257615529003853,0.03448963643123093,0.27391046067868774,0.2727494743040868,-0.0011609863746009363,-0.008232020902227077,0.026257615529003853,0.03448963643123093,1,"{'level_0': 3, 'level_1': 4, 'level_2': 2, 'level_3': 1}",1,0.050000000000000044,1.0,1.0,0.0,0.9547619047619048,0.9047619047619048,0.0,-0.00371939736346516
178,0,80,4,0.4875,0.5375,0.04999999999999999,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24897669204559544,0.22044389680012255,0.02853279524547289,0.2465812977753063,0.23457712431915034,0.012004173456155953,0.6653254390636176,0.5842099204033054,0.08111551866031219,0.686308158328564,0.6622699928973285,0.024038165431235492,0.3120907976567949,0.03266043129371978,0.27943036636307517,0.35425705911083877,0.06106299368193193,0.29319406542890686,0.013763699065831692,0.5096019561522596,0.502622902492519,0.006979053659740608,0.5263907573563378,0.4947249843164126,0.03166577303992518,0.024686719380184574,0.27943036636307517,0.29319406542890686,0.013763699065831692,0.006979053659740608,0.03166577303992518,0.024686719380184574,1,"{'level_0': 4, 'level_1': 5, 'level_2': 4, 'level_3': 2, 'level_4': 1}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
179,0,80,4,0.5,0.5375,0.03749999999999998,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24647904100231116,0.22631448971733642,0.02016455128497474,0.24804506659971765,0.22683364176413076,0.021211424835586884,0.7011197442195037,0.6044919119034537,0.09662783231604999,0.6892354114132211,0.6467787609602516,0.042456650452969535,0.316932357157517,0.032995903136422235,0.28393645402109474,0.346741316851727,0.06635558660296634,0.2803857302487607,-0.0035507237723340634,0.5003565364132951,0.49630235461470373,0.004054181798591405,0.5224626593977553,0.474989323136168,0.047473336261587284,0.04341915446299588,0.28393645402109474,0.2803857302487607,-0.0035507237723340634,0.004054181798591405,0.047473336261587284,0.04341915446299588,1,"{'level_0': 2, 'level_1': 3, 'level_2': 3, 'level_3': 2, 'level_4': 1, 'level_5': 1}",1,0.013948533573021726,1.0,1.0,0.0,0.9174573055028463,0.9035087719298246,0.0,-0.004283245707562777
180,0,80,4,0.4875,0.55,0.06250000000000006,0.25,1.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.2517418845678102,0.22053765216952553,0.03120423239828468,0.2526551013765378,0.22172640739817404,0.030928693978363758,0.679522552698902,0.5846110733341081,0.09491147936479394,0.6984578832595022,0.636535112705942,0.061922770553560214,0.3083488367430124,0.032580631124019065,0.27576820561899335,0.3545811027746175,0.06684636980408447,0.28773473297053304,0.01196652735153969,0.5010522816225897,0.5063081477344048,-0.005255866111815055,0.529092777746847,0.47083242943648584,0.0582603483103612,0.06351621442217625,0.27576820561899335,0.28773473297053304,0.01196652735153969,-0.005255866111815055,0.0582603483103612,0.06351621442217625,1,"{'level_0': 5, 'level_1': 8, 'level_2': 5, 'level_3': 3, 'level_4': 1}",1,0.009799557663685343,1.0,1.0,0.0,0.5149253731343284,0.5051258154706431,0.0,-0.025271103043042087
181,0,80,4,0.5125,0.5125,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.2514295272289072,0.23180541144487038,0.019624115784036833,0.2504617226701014,0.24383135311910847,0.006630369550992943,0.7033401962041695,0.6164019461902029,0.0869382500139666,0.6940704070916675,0.6808089410445672,0.013261466047100212,0.9669567654719835,0.6903080612345095,0.276648704237474,0.9367569585405991,0.6621638285620637,0.27459312997853547,-0.0020555742589385417,0.49445866123698856,0.49530296653270844,-0.0008443052957198827,0.5037569541423101,0.4913296705537581,0.012427283588552052,0.013271588884271934,0.276648704237474,0.27459312997853547,-0.0020555742589385417,-0.0008443052957198827,0.012427283588552052,0.013271588884271934,1,"{'level_0': 1, 'level_1': 3, 'level_2': 3, 'level_3': 3}",2,0.08963585434173671,1.0,1.0,0.0,0.47058823529411764,0.38095238095238093,0.0,-0.05202080832332934
182,0,80,4,0.5125,0.55,0.03750000000000009,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24984262152149705,0.21646820373539347,0.03337441778610359,0.2479906214666693,0.2267198812952362,0.0212707401714331,0.6725011550880872,0.5786022741248078,0.09389888096327936,0.6891282295849679,0.6465427596070479,0.04258546997792001,0.9668270019110571,0.6885613507061189,0.2782656512049382,0.9297688791729815,0.6390653559581877,0.29070352321479376,0.012437872009855577,0.5046350360084323,0.500573283268341,0.00406175274009124,0.529076770208919,0.4812645807583823,0.04781218945053667,0.04375043671044543,0.2782656512049382,0.29070352321479376,0.012437872009855577,0.00406175274009124,0.04781218945053667,0.04375043671044543,1,"{'level_0': 3, 'level_1': 4, 'level_2': 4, 'level_3': 3}",2,0.24144944602044638,1.0,1.0,0.0,0.5859872611464968,0.3445378151260504,0.0,-0.12360553324408746
183,0,80,4,0.5125,0.5625,0.050000000000000044,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24890810765029792,0.21974185612192604,0.029166251528371878,0.2448907829903714,0.234296602032826,0.010594180957545385,0.6700086766382931,0.5842552393893874,0.08575343724890572,0.6829279339506882,0.6617203303934317,0.021207603557256482,0.9664752171578833,0.6871581003193566,0.27931711683852667,0.936376454150343,0.6439953838836814,0.2923810702666616,0.013063953428134933,0.5081969666685329,0.49790413829290003,0.010292828375632834,0.5153819227626714,0.48330174363372747,0.0320801791289439,0.021787350753311063,0.27931711683852667,0.2923810702666616,0.013063953428134933,0.010292828375632834,0.0320801791289439,0.021787350753311063,1,"{'level_0': 3, 'level_1': 4, 'level_2': 4, 'level_3': 2, 'level_4': 1}",0,0.007692307692307665,1.0,1.0,0.0,0.9076923076923077,0.9,0.0,-0.004285714285714226
184,0,80,4,0.5,0.525,0.025000000000000022,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.24777172264935238,0.22666002132627586,0.02111170132307652,0.24729838382939257,0.22081677233981437,0.0264816114895782,0.6608226454312491,0.6092410726841928,0.051581572747056326,0.6877432723097143,0.6346984009565565,0.05304487135315783,0.9646613976960945,0.6862951939563612,0.2783662037397333,0.9318759180279967,0.6523193279658626,0.2795565900621342,0.0011903863224008715,0.5064639259498198,0.5010048416527041,0.005459084297115724,0.5302358273358657,0.4699388324808831,0.06029699485498263,0.05483791055786691,0.2783662037397333,0.2795565900621342,0.0011903863224008715,0.005459084297115724,0.06029699485498263,0.05483791055786691,1,"{'level_0': 4, 'level_1': 6, 'level_2': 5, 'level_3': 4}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
185,0,80,4,0.4875,0.5125,0.024999999999999967,0.25,1.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.2460752021708033,0.221924889896789,0.02415031227401432,0.25032227702779475,0.23445809225259334,0.015864184775201406,0.6560919352567888,0.5937327907545354,0.06235914450225333,0.6937911732186521,0.6620502555298011,0.03174091768885101,0.31595640635665145,0.03366810737594021,0.2822882989807112,0.35310747084365623,0.06786997044310489,0.28523750040055135,0.0029492014198401195,0.5054780764290324,0.5060237954964744,-0.000545719067441941,0.5121510741014574,0.4805228780341362,0.03162819606732126,0.0321739151347632,0.2822882989807112,0.28523750040055135,0.0029492014198401195,-0.000545719067441941,0.03162819606732126,0.0321739151347632,1,"{'level_0': 4, 'level_1': 3, 'level_2': 4, 'level_3': 3, 'level_4': 2}",3,0.07974137931034486,1.0,1.0,0.0,0.5172413793103449,0.4375,0.0,-0.09848484848484845
186,0,80,4,0.5,0.575,0.07499999999999996,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.2516850975410237,0.20752104928810597,0.044164048252917726,0.2537921514931373,0.22698052454733927,0.026811626945798,0.6781147373437537,0.5510643449585524,0.12705039238520133,0.7007321565020498,0.6470456043833464,0.053686552118703434,0.9666411407294959,0.6913151664771587,0.2753259742523372,0.9361546226554467,0.6269395411808203,0.3092150814746264,0.033889107222289216,0.4920712072161768,0.4995922575197358,-0.007521050303558985,0.5123064957969419,0.4647879405250288,0.047518555271913065,0.05503960557547205,0.2753259742523372,0.3092150814746264,0.033889107222289216,-0.007521050303558985,0.047518555271913065,0.05503960557547205,1,"{'level_0': 5, 'level_1': 9, 'level_2': 9, 'level_3': 1}",2,0.05845915602013163,1.0,1.0,0.0,0.45528455284552843,0.3968253968253968,0.0,-0.012517797816801124
187,0,80,4,0.5,0.525,0.025000000000000022,0.5,0.75,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.2510549657524943,0.23082968412210098,0.020225281630393332,0.2508688106828265,0.23526311375865838,0.015605696924168133,0.7009248768474261,0.611099241168974,0.08982563567845214,0.6948849418131092,0.6636471518556653,0.031237789957443973,0.9668555943778671,0.6899822154554112,0.2768733789224559,0.9398301489378934,0.6612102423725833,0.2786199065653101,0.001746527642854212,0.4932770901429356,0.49493760013190113,-0.0016605099889655528,0.5156906997417348,0.48546914576899547,0.03022155397273929,0.03188206396170484,0.2768733789224559,0.2786199065653101,0.001746527642854212,-0.0016605099889655528,0.03022155397273929,0.03188206396170484,1,"{'level_0': 3, 'level_1': 6, 'level_2': 4, 'level_3': 1}",1,0.0015945879945111763,1.0,1.0,0.0,0.8878424657534246,0.8862478777589134,0.0,-0.012003394025865921
188,0,80,4,0.5125,0.5125,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.24589394053922872,0.22439311035626117,0.021500830182967556,0.2505425175664965,0.24217057758773633,0.008371939978760151,0.6548191683354413,0.5987865929475131,0.05603257538792816,0.694232260022589,0.6774860777281488,0.016746182294440137,0.9651761778466753,0.6835126419350324,0.28166353591164295,0.9325598576377001,0.6514778175772145,0.28108204006048565,-0.0005814958511572987,0.49534478129854664,0.4963888639603532,-0.0010440826618065557,0.5051824322796282,0.48937058090642677,0.015811851373201458,0.016855934035008013,0.28166353591164295,0.28108204006048565,-0.0005814958511572987,-0.0010440826618065557,0.015811851373201458,0.016855934035008013,1,"{'level_0': 2, 'level_1': 4, 'level_2': 5, 'level_3': 3}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
189,0,80,4,0.5,0.55,0.050000000000000044,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.24367934476260417,0.21193529469103528,0.031744050071568886,0.24564926105597934,0.22367023885741122,0.02197902219856812,0.6531906662093774,0.5653716587135497,0.08781900749582772,0.6844431995127549,0.6404051011450035,0.04403809836775141,0.31931632529952714,0.034382533289205874,0.28493379201032126,0.36836561355661274,0.06743689244410782,0.3009287211125049,0.01599492910218364,0.5117265488105633,0.5028646234830321,0.008861925327531273,0.538832087507151,0.48439054937114245,0.054441538136008494,0.04557961280847722,0.28493379201032126,0.3009287211125049,0.01599492910218364,0.008861925327531273,0.054441538136008494,0.04557961280847722,2,"{'level_0': 4, 'level_1': 12, 'level_2': 13, 'level_3': 6}",1,0.05770609318996417,0.9512820512820512,0.95,0.0012820512820512775,0.46881720430107526,0.4111111111111111,-0.0007142857142857784,0.004518381597863996
190,0,80,4,0.5,0.5125,0.012499999999999956,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.0,0.5,0.24995560706575257,0.22961546454904452,0.020340142516708043,0.24898203179606915,0.2407998346794415,0.008182197116627654,0.6688231616919426,0.609660782684563,0.05916237900737953,0.6911111145001694,0.6747369719692557,0.016374142530913627,0.9667897580739797,0.6891390836193999,0.2776506744545798,0.9352871819989105,0.65953975164903,0.2757474303498805,-0.001903244104699331,0.5053429417498401,0.5032651986702124,0.002077743079627714,0.5194450049801695,0.5006440477802496,0.01880095719991992,0.016723214120292207,0.2776506744545798,0.2757474303498805,-0.001903244104699331,0.002077743079627714,0.01880095719991992,0.016723214120292207,1,"{'level_0': 4, 'level_1': 6, 'level_2': 8, 'level_3': 3}",2,0.06258741258741257,1.0,1.0,0.0,0.4318181818181818,0.36923076923076925,0.0,-0.19117647058823528
191,0,80,4,0.5,0.5125,0.012499999999999956,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25391498003744245,0.2347632345435267,0.01915174549391574,0.25315850235598947,0.24288141942975477,0.010277082926234693,0.6908873277091351,0.6250373492645225,0.0658499784446126,0.6994658312553084,0.6788878152293418,0.02057801602596654,0.9663775839372019,0.6941965470256763,0.2721810369115255,0.9371668659569856,0.6663668332454137,0.27080003271157194,-0.0013810041999535727,0.5041038275509067,0.5102774077390864,-0.006173580188179706,0.5205099443916361,0.5056694886067409,0.014840455784895235,0.02101403597307494,0.2721810369115255,0.27080003271157194,-0.0013810041999535727,-0.006173580188179706,0.014840455784895235,0.02101403597307494,1,"{'level_0': 3, 'level_1': 4, 'level_2': 5, 'level_3': 3, 'level_4': 1}",1,0.0024929504245498335,1.0,1.0,0.0,0.41342412451361865,0.4109311740890688,0.0,-0.033079670756328616
192,0,80,4,0.4875,0.5375,0.04999999999999999,0.25,1.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.24306649211745465,0.21828037248277282,0.02478611963468183,0.25186741769022175,0.22291645139984853,0.02895096629037322,0.6511107627854507,0.5777467026578424,0.07336406012760821,0.6968824528981863,0.6389118850418125,0.05797056785637378,0.32053854530661424,0.035222092130980036,0.2853164531756342,0.3570697912323779,0.06489441987733044,0.29217537135504745,0.006858918179413254,0.5017108869432864,0.505395685845347,-0.0036847989020606375,0.5343167990943094,0.4784754609732502,0.05584133812105918,0.05952613702311982,0.2853164531756342,0.29217537135504745,0.006858918179413254,-0.0036847989020606375,0.05584133812105918,0.05952613702311982,2,"{'level_0': 3, 'level_1': 6, 'level_2': 4, 'level_3': 1}",1,0.05652950247544841,0.8878205128205128,0.875,0.012820512820512775,0.7402402402402403,0.6837107377647919,-0.0071428571428571175,-0.0042846831396768925
193,0,80,4,0.5,0.525,0.025000000000000022,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.0,0.5,0.25270125155939016,0.23550819304868287,0.017193058510707293,0.24440172940451618,0.23268748196037187,0.011714247444144316,0.7151684286597344,0.6227861980950283,0.09238223056470607,0.6819442811613966,0.6584696945228775,0.02347458663851909,0.9657015204765672,0.6919824721954898,0.2737190482810774,0.9377785769887266,0.6682595542554423,0.2695190227332843,-0.004200025547793085,0.5173322442532062,0.5057949411207971,0.011537303132409082,0.5327413097452462,0.49694784549582227,0.03579346424942398,0.024256161117014896,0.2737190482810774,0.2695190227332843,-0.004200025547793085,0.011537303132409082,0.03579346424942398,0.024256161117014896,1,"{'level_0': 4, 'level_1': 3, 'level_2': 3, 'level_3': 2}",1,0.02503947194535827,1.0,1.0,0.0,0.8445883441258094,0.8195488721804511,0.0,-0.010288065843621408
